participant;item;rt;region;type2;add;final_rt
38;6;238;de;subject relative;98.4285912767406;336.428591276741
38;7;276;de;object relative;99.7817567933044;375.781756793304
38;8;286;de;subject relative;95.5884311038128;381.588431103813
38;9;326;de;object relative;101.80873759014;427.80873759014
38;10;501;de;subject relative;102.56342950266;603.56342950266
38;11;310;de;object relative;107.588716738758;417.588716738758
38;13;238;de;object relative;105.822461591021;343.822461591021
38;14;398;de;subject relative;99.3192364600698;497.31923646007
38;15;390;de;object relative;107.55047827634;497.55047827634
38;16;286;de;subject relative;102.102586920994;388.102586920994
39;1;358;de;object relative;94.5921328046568;452.592132804657
39;2;340;de;subject relative;98.9828367588407;438.982836758841
39;3;246;de;object relative;112.127190422803;358.127190422803
39;4;230;de;subject relative;99.0627053911865;329.062705391186
39;5;253;de;object relative;98.3292023014962;351.329202301496
39;6;3510;de;subject relative;101.494473044487;3611.49447304449
39;7;286;de;object relative;98.8771829720428;384.877182972043
39;8;230;de;subject relative;96.6360939452329;326.636093945233
39;9;326;de;object relative;92.919664872462;418.919664872462
39;10;222;de;subject relative;97.8298140785682;319.829814078568
39;11;214;de;object relative;111.347183433585;325.347183433585
39;13;302;de;object relative;95.5790204607775;397.579020460777
39;14;270;de;subject relative;92.5458880861301;362.54588808613
39;15;478;de;object relative;94.6141966441295;572.614196644129
39;16;286;de;subject relative;96.93519322218;382.93519322218
40;1;422;de;subject relative;97.9906877011473;519.990687701147
40;2;510;de;object relative;104.159274846993;614.159274846993
40;3;438;de;subject relative;98.5144208229793;536.514420822979
40;4;422;de;object relative;100.144598049089;522.144598049089
40;5;742;de;subject relative;92.6135475413366;834.613547541337
40;6;622;de;object relative;96.9576306334367;718.957630633437
40;7;486;de;subject relative;104.715792800113;590.715792800113
40;8;326;de;object relative;106.669561183923;432.669561183923
40;9;422;de;subject relative;101.430095946145;523.430095946145
40;10;310;de;object relative;108.458444931408;418.458444931408
40;11;318;de;subject relative;95.3678568172406;413.367856817241
40;13;406;de;subject relative;97.1042701829298;503.10427018293
40;14;325;de;object relative;101.893662954742;426.893662954742
40;15;430;de;subject relative;91.3837535779894;521.383753577989
40;16;326;de;object relative;97.0945484173646;423.094548417365
1;1;322;de;subject relative;90.6641457292255;412.664145729225
1;2;844;de;object relative;94.5012121606818;938.501212160682
1;3;366;de;subject relative;104.765948162928;470.765948162928
1;4;146;de;object relative;96.3347471543037;242.334747154304
1;5;418;de;subject relative;99.6308800091702;517.63088000917
1;6;341;de;object relative;96.4824549503772;437.482454950377
1;7;462;de;subject relative;111.655077151369;573.655077151369
1;8;244;de;object relative;95.5250933044496;339.52509330445
1;9;434;de;subject relative;101.471251477329;535.471251477329
1;10;136;de;object relative;99.6037530743721;235.603753074372
1;11;517;de;subject relative;98.6172904945246;615.617290494525
1;13;547;de;subject relative;102.96743723744;649.96743723744
1;14;165;de;object relative;102.201562706216;267.201562706216
1;15;331;de;subject relative;97.3728625753775;428.372862575378
1;16;343;de;object relative;92.5889401062356;435.588940106236
2;1;155;de;object relative;100.156858582349;255.156858582349
2;2;418;de;subject relative;94.3785708294188;512.378570829419
2;3;236;de;object relative;102.642529364291;338.642529364291
2;4;528;de;subject relative;97.9600159861171;625.960015986117
2;5;261;de;object relative;102.302155281839;363.302155281839
2;6;426;de;subject relative;92.7982969044152;518.798296904415
2;7;168;de;object relative;93.8600692344055;261.860069234406
2;8;983;de;subject relative;103.739028898413;1086.73902889841
2;9;589;de;object relative;102.721124177846;691.721124177846
2;10;374;de;subject relative;93.7633162652847;467.763316265285
2;11;168;de;object relative;99.1096753010023;267.109675301002
2;13;171;de;object relative;100.96573573202;271.96573573202
2;14;402;de;subject relative;100.844117154758;502.844117154758
2;15;256;de;object relative;104.198723801886;360.198723801886
2;16;445;de;subject relative;96.9378239013797;541.93782390138
3;1;409;de;subject relative;97.5773629438389;506.577362943839
3;2;339;de;object relative;102.55736414368;441.55736414368
3;3;676;de;subject relative;94.4995133159138;770.499513315914
3;4;193;de;object relative;101.953097105509;294.953097105509
3;5;409;de;subject relative;99.2181538304735;508.218153830474
3;6;226;de;object relative;95.2048427577505;321.20484275775
3;7;432;de;subject relative;89.9545098147942;521.954509814794
3;8;1137;de;object relative;105.250263072919;1242.25026307292
3;9;837;de;subject relative;103.427931734622;940.427931734622
3;10;400;de;object relative;105.437790203046;505.437790203046
3;11;496;de;subject relative;105.194964940661;601.194964940661
3;13;420;de;subject relative;106.691940186712;526.691940186712
3;14;1103;de;object relative;105.581815819147;1208.58181581915
3;15;450;de;subject relative;105.684444021389;555.684444021389
3;16;333;de;object relative;103.161639013022;436.161639013022
4;1;302;de;object relative;97.0203412239274;399.020341223927
4;2;579;de;subject relative;89.5849066276329;668.584906627633
4;3;201;de;object relative;101.525762830942;302.525762830942
4;4;489;de;subject relative;98.751553386352;587.751553386352
4;5;225;de;object relative;104.064785501862;329.064785501862
4;6;446;de;subject relative;97.6262320310982;543.626232031098
4;7;317;de;object relative;98.0910174282451;415.091017428245
4;8;484;de;subject relative;101.859453682724;585.859453682724
4;9;299;de;object relative;96.7128605727789;395.712860572779
4;10;433;de;subject relative;102.069399017183;535.069399017183
4;11;228;de;object relative;99.0044641615495;327.004464161549
4;13;214;de;object relative;104.737700044998;318.737700044998
4;14;579;de;subject relative;95.107532009301;674.107532009301
4;15;169;de;object relative;102.634557925196;271.634557925196
4;16;455;de;subject relative;96.3773944575525;551.377394457553
5;1;588;de;subject relative;101.23516476975;689.23516476975
5;2;205;de;object relative;106.571862278406;311.571862278406
5;3;451;de;subject relative;99.2304011722322;550.230401172232
5;4;212;de;object relative;105.023919455171;317.023919455171
5;5;521;de;subject relative;102.160633050191;623.160633050191
5;6;171;de;object relative;103.105711826898;274.105711826898
5;7;394;de;subject relative;105.944697749667;499.944697749666
5;8;200;de;object relative;97.2295285560054;297.229528556005
5;9;376;de;subject relative;96.103189433438;472.103189433438
5;10;424;de;object relative;101.118527105874;525.118527105873
5;11;500;de;subject relative;93.0969326024456;593.096932602446
5;13;802;de;subject relative;101.060291240217;903.060291240217
5;14;201;de;object relative;108.420002220601;309.420002220601
5;15;412;de;subject relative;104.029250351187;516.029250351187
5;16;252;de;object relative;89.3156487719125;341.315648771912
6;1;355;de;object relative;108.001362366355;463.001362366355
6;2;1512;de;subject relative;111.718995833401;1623.7189958334
6;3;192;de;object relative;99.847405775973;291.847405775973
6;4;496;de;subject relative;96.9016274171706;592.901627417171
6;5;1412;de;object relative;104.195225653498;1516.1952256535
6;6;620;de;subject relative;103.472273700388;723.472273700388
6;7;192;de;object relative;94.9167989720653;286.916798972065
6;8;840;de;subject relative;96.7238729499628;936.723872949963
6;9;182;de;object relative;97.8096060681591;279.809606068159
6;10;417;de;subject relative;100.629636229996;517.629636229996
6;11;217;de;object relative;94.504889449168;311.504889449168
6;13;119;de;object relative;99.0543405212691;218.054340521269
6;14;376;de;subject relative;102.793652679597;478.793652679597
6;15;737;de;object relative;106.303833570856;843.303833570856
6;16;1322;de;subject relative;100.130262266784;1422.13026226678
7;1;443;de;subject relative;108.088644977038;551.088644977038
7;2;317;de;object relative;96.4080804829048;413.408080482905
7;3;473;de;subject relative;98.6790631929309;571.679063192931
7;4;300;de;object relative;93.3942550441611;393.394255044161
7;5;391;de;subject relative;98.0447763659459;489.044776365946
7;6;545;de;object relative;99.0661153892087;644.066115389209
7;7;342;de;subject relative;106.666557837825;448.666557837824
7;8;523;de;object relative;101.310860861352;624.310860861352
7;9;413;de;subject relative;108.193666579245;521.193666579245
7;10;265;de;object relative;103.204093345349;368.204093345349
7;11;515;de;subject relative;95.2566940534197;610.25669405342
7;13;496;de;subject relative;92.7593544370626;588.759354437063
7;14;235;de;object relative;100.071591432075;335.071591432075
7;15;351;de;subject relative;97.5219825370992;448.521982537099
7;16;206;de;object relative;93.4337866029067;299.433786602907
8;1;182;de;object relative;99.9283551035205;281.928355103521
8;2;467;de;subject relative;101.577840067348;568.577840067348
8;3;1364;de;object relative;104.71251007607;1468.71251007607
8;4;425;de;subject relative;99.2836390036539;524.283639003654
8;5;282;de;object relative;101.19705892685;383.19705892685
8;6;436;de;subject relative;105.279402338715;541.279402338715
8;7;168;de;object relative;104.875156838053;272.875156838053
8;8;419;de;subject relative;108.760120991932;527.760120991932
8;9;401;de;object relative;108.002901370988;509.002901370988
8;10;573;de;subject relative;105.316065186462;678.316065186462
8;11;252;de;object relative;92.2991021957763;344.299102195776
8;13;303;de;object relative;97.2007283061512;400.200728306151
8;14;413;de;subject relative;95.7070547526392;508.707054752639
8;15;205;de;object relative;104.871282049014;309.871282049014
8;16;904;de;subject relative;96.8028064454971;1000.8028064455
9;1;474;de;subject relative;91.5820300626826;565.582030062683
9;2;715;de;object relative;99.4717082357672;814.471708235767
9;3;672;de;subject relative;96.5058962852156;768.505896285216
9;4;274;de;object relative;94.1993414042596;368.19934140426
9;5;437;de;subject relative;95.0126938995008;532.012693899501
9;6;218;de;object relative;102.378303303783;320.378303303783
9;7;399;de;subject relative;98.3312336364263;497.331233636426
9;8;301;de;object relative;92.8419824544166;393.841982454417
9;9;488;de;subject relative;101.272852028307;589.272852028306
9;10;2273;de;object relative;99.4872211876399;2372.48722118764
9;11;448;de;subject relative;100.446483435579;548.446483435579
9;13;510;de;subject relative;96.7642329583482;606.764232958348
9;14;231;de;object relative;99.5053606959116;330.505360695912
9;15;496;de;subject relative;99.3917615011606;595.391761501161
9;16;250;de;object relative;103.189626346869;353.189626346869
11;1;434;de;subject relative;99.185630247771;533.185630247771
11;2;744;de;object relative;94.6067445971241;838.606744597124
11;3;598;de;subject relative;97.3884139601052;695.388413960105
11;4;325;de;object relative;102.4668795337;427.4668795337
11;5;451;de;subject relative;100.045947965774;551.045947965774
11;6;450;de;object relative;97.2187646270325;547.218764627033
11;7;446;de;subject relative;93.9809489997194;539.980948999719
11;8;304;de;object relative;92.1679790152299;396.16797901523
11;9;611;de;subject relative;97.2199191114931;708.219919111493
11;10;321;de;object relative;111.526299135385;432.526299135385
11;11;598;de;subject relative;98.7070389267609;696.707038926761
11;13;502;de;subject relative;99.7329740003665;601.732974000366
11;14;193;de;object relative;93.3440170144396;286.34401701444
11;15;463;de;subject relative;105.366269028099;568.366269028099
11;16;248;de;object relative;103.581670055733;351.581670055733
12;1;517;de;object relative;96.798517369145;613.798517369145
12;2;704;de;subject relative;105.397373934572;809.397373934572
12;3;424;de;object relative;114.021828150433;538.021828150433
12;4;827;de;subject relative;102.65344697589;929.65344697589
12;5;490;de;object relative;108.977137298596;598.977137298596
